CEG,lat_base,lon_base,lat_era5,lon_era5,cell_key
EOLCVPI038108-0-01,-8.943943143999945,-41.57176310099993,-9.0,-41.5,latm9p00_lonm41p50
EOLCVRN032593-7-01,-5.91073868899997,-36.152157288999945,-6.0,-36.25,latm6p00_lonm36p25
EOLCVRN049180-2-01,-5.724402447999978,-36.21281245999995,-5.75,-36.25,latm5p75_lonm36p25
EOLCVBA051787-9-01,-11.033118255999966,-42.61355155599995,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA051785-2-01,-11.008651045999954,-42.64415277999996,-11.0,-42.75,latm11p00_lonm42p75
EOLCVBA051784-4-01,-10.995888340999954,-42.62177231099997,-11.0,-42.5,latm11p00_lonm42p50
EOLCVRN047239-5-01,-5.679227842999978,-36.28588925399998,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN047237-9-01,-5.66184407999998,-36.27867296499994,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN047236-0-01,-5.6406049109999685,-36.27594890299997,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN047235-2-01,-5.620700012999976,-36.278350726999975,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN028444-0-01,-5.09954984999996,-36.37527557799996,-5.0,-36.5,latm5p00_lonm36p50
EOLCVCE028440-8-01,-2.8151245369999742,-40.23477966099995,-2.75,-40.25,latm2p75_lonm40p25
EOL.CV.BA.046850-9.01,-10.746325999999954,-40.57633699999997,-10.75,-40.5,latm10p75_lonm40p50
EOL.CV.BA.046851-7.01,-10.761729999999943,-40.58026599999994,-10.75,-40.5,latm10p75_lonm40p50
EOL.CV.BA.046852-5.01,-10.78659099999993,-40.57341899999994,-10.75,-40.5,latm10p75_lonm40p50
EOL.CV.BA.046853-3.01,-10.801339999999982,-40.57812299999995,-10.75,-40.5,latm10p75_lonm40p50
EOL.CV.BA.046854-1.01,-10.829680999999937,-40.56610699999993,-10.75,-40.5,latm10p75_lonm40p50
EOL.CV.BA.046855-0.01,-10.875259999999969,-40.58657699999998,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046856-8.01,-10.893146999999942,-40.58577599999995,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046857-6.01,-10.906941999999958,-40.59284699999995,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046858-4.01,-10.925281999999982,-40.60397699999993,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046859-2.01,-10.944489999999972,-40.60994499999998,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046860-6.01,-10.962647999999945,-40.60912799999994,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046861-4.01,-10.978748999999937,-40.61086199999994,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046862-2.01,-10.999892999999927,-40.61968799999994,-11.0,-40.5,latm11p00_lonm40p50
EOL.CV.BA.046863-0.01,-11.011187999999947,-40.63441799999998,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046864-9.01,-11.036178999999947,-40.64883299999997,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046865-7.01,-11.055988999999954,-40.65502899999996,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046866-5.01,-11.074542999999949,-40.66110999999995,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046867-3.01,-10.948391999999956,-40.639479999999935,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046868-1.01,-10.964955999999972,-40.63748499999997,-11.0,-40.75,latm11p00_lonm40p75
EOL.CV.BA.046869-0.01,-11.012202999999944,-40.65880999999996,-11.0,-40.75,latm11p00_lonm40p75
EOLCVCE028706-7-01,-3.44201441499996,-38.96169288799996,-3.5,-39.0,latm3p50_lonm39p00
EOLCVCE028174-3-01,-4.202438126999937,-38.07291819499994,-4.25,-38.0,latm4p25_lonm38p00
EOLCVPE029020-3-01,-8.265777181999965,-35.59597091499995,-8.25,-35.5,latm8p25_lonm35p50
EOLCVRN028787-3-01,-5.088311811999972,-36.55776204199998,-5.0,-36.5,latm5p00_lonm36p50
EOLCVPE029015-7-01,-8.279807397999946,-35.59649824799993,-8.25,-35.5,latm8p25_lonm35p50
EOLCVCE028724-5-01,-4.362171935999925,-37.887829644999954,-4.25,-38.0,latm4p25_lonm38p00
EOLCVPB029075-0-01,-6.567918566999936,-35.01281714399994,-6.5,-35.0,latm6p50_lonm35p00
EOLCVCE028631-1-01,-2.905443927999954,-41.04295957899996,-3.0,-41.0,latm3p00_lonm41p00
EOLCVPE029011-4-01,-8.17876773599994,-35.39812898499997,-8.25,-35.5,latm8p25_lonm35p50
EOLCVPE029019-0-01,-8.290523836999967,-35.595234964999975,-8.25,-35.5,latm8p25_lonm35p50
EOLCVCE028630-3-01,-4.121811266999941,-38.15773925299993,-4.0,-38.25,latm4p00_lonm38p25
EOLCVPE028481-5-01,-7.491308357999969,-35.49513887799998,-7.5,-35.5,latm7p50_lonm35p50
EOLCVCE028441-6-01,-2.8658339409999485,-39.94535872999995,-2.75,-40.0,latm2p75_lonm40p00
EOLCVPB066070-1-01,-6.983348702999933,-37.00453958799994,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066071-0-01,-7.036030055999959,-36.99648790699996,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066072-8-01,-6.992756784999926,-36.95533202699994,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066073-6-01,-6.946553672999926,-36.93082481499994,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPE073652-0-01,-8.173852999999951,-36.44145799999996,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073653-8-01,-8.189131999999972,-36.368158999999935,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073654-6-01,-8.21736599999997,-36.43875799999995,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073655-4-01,-8.271992999999952,-36.554240999999934,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073656-2-01,-8.23470599999996,-36.536734999999965,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073657-0-01,-8.260337999999933,-36.513713999999936,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073658-9-01,-8.268913999999938,-36.48337799999996,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073659-7-01,-8.249433999999951,-36.46958499999994,-8.25,-36.5,latm8p25_lonm36p50
EOLCVBA049382-1-01,-11.568015249999974,-42.58706274799994,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049383-0-01,-11.587318840999956,-42.58840938599997,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049387-2-01,-11.59500696699996,-42.589287415999934,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049391-0-01,-11.466636276999964,-42.536067850999984,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049394-5-01,-11.49587231199996,-42.54625826799997,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049378-3-01,-11.53657114999993,-42.55490330499998,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA034778-7-01,-14.786462236999968,-42.57449650799998,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA049145-4-01,-10.668627027999946,-41.18507319899993,-10.75,-41.25,latm10p75_lonm41p25
EOLCVRN049170-5-01,-5.905398397999932,-36.38174324399995,-6.0,-36.5,latm6p00_lonm36p50
EOLCVBA073669-4-01,-9.814422999999977,-40.71407399999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048527-6-01,-9.789345999999966,-40.74916399999995,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048528-4-01,-9.804673999999975,-40.75883399999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048529-2-01,-9.82044099999996,-40.767457999999976,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048530-6-01,-9.836516999999958,-40.77571999999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048531-4-01,-9.850960999999929,-40.78659099999993,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048534-9-01,-9.86023599999993,-40.801901999999984,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048535-7-01,-9.873749999999973,-40.81392699999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048536-5-01,-9.83442199999996,-40.82281899999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048537-3-01,-9.846531999999968,-40.82857299999995,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048538-1-01,-9.867702999999947,-40.84222799999998,-9.75,-40.75,latm9p75_lonm40p75
EOLCVBA048532-2-01,-9.881825999999933,-40.853309999999965,-10.0,-40.75,latm10p00_lonm40p75
EOLCVBA048533-0-01,-9.89101599999998,-40.86875999999995,-10.0,-40.75,latm10p00_lonm40p75
EOLCVBA046757-0-01,-10.189229087999934,-38.77506982799997,-10.25,-38.75,latm10p25_lonm38p75
EOLCVCE073632-5-01,-4.346799999999973,-40.761198999999976,-4.25,-40.75,latm4p25_lonm40p75
EOLCVCE073633-3-01,-4.390784999999937,-40.78334599999994,-4.5,-40.75,latm4p50_lonm40p75
EOLCVCE073634-1-01,-4.45665299999996,-40.78937799999994,-4.5,-40.75,latm4p50_lonm40p75
EOLCVCE073635-0-01,-4.520948999999973,-40.79821999999996,-4.5,-40.75,latm4p50_lonm40p75
EOLCVCE073636-8-01,-4.429323999999951,-40.82017699999994,-4.5,-40.75,latm4p50_lonm40p75
EOLCVCE073637-6-01,-4.6252869999999575,-40.820044999999936,-4.75,-40.75,latm4p75_lonm40p75
EOLCVCE073638-4-01,-4.647673999999938,-40.92928399999994,-4.75,-41.0,latm4p75_lonm41p00
EOLCVCE073639-2-01,-4.72182399999997,-40.91000299999996,-4.75,-41.0,latm4p75_lonm41p00
EOLCVCE073640-6-01,-4.701671999999974,-40.94514799999996,-4.75,-41.0,latm4p75_lonm41p00
EOLCVRN033964-4-01,-6.1194225749999305,-36.65548840899993,-6.0,-36.75,latm6p00_lonm36p75
EOLCVBA049419-4-01,-12.744285434999938,-42.03384307699997,-12.75,-42.0,latm12p75_lonm42p00
EOLCVRN030121-3-01,-5.097069615999942,-36.32653280899996,-5.0,-36.25,latm5p00_lonm36p25
EOLCVPB029086-6-01,-6.576232240999957,-34.972166641999934,-6.5,-35.0,latm6p50_lonm35p00
EOLCVPB029090-4-01,-6.572917383999936,-34.971367089999944,-6.5,-35.0,latm6p50_lonm35p00
EOLCVPB029088-2-01,-6.554348112999946,-34.97347298999995,-6.5,-35.0,latm6p50_lonm35p00
EOLCVPB029087-4-01,-6.570616797999946,-34.97929562999997,-6.5,-35.0,latm6p50_lonm35p00
EOLCVPI073789-5-01,-7.606555349999951,-40.83738072999995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073790-9-01,-7.599013469999932,-40.83207515999993,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073791-7-01,-7.574979799999937,-40.83437470999996,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073792-5-01,-7.56256800999995,-40.83124657999997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073793-3-01,-7.547360629999957,-40.82599916999993,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073794-1-01,-7.537058219999949,-40.81923681999996,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073795-0-01,-7.52433474999998,-40.829012159999934,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073796-8-01,-7.5077914599999644,-40.82073473999998,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073797-6-01,-7.525071459999935,-40.81309718999995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073798-4-01,-7.628756249999981,-40.80380257999997,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI073799-2-01,-7.536497699999927,-40.79191085999997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073800-0-01,-7.524626009999963,-40.78181566999996,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073801-8-01,-7.635413839999956,-40.80772029999997,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI073802-6-01,-7.623491429999945,-40.79762882999995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073803-4-01,-7.60098327999998,-40.790931719999946,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073804-2-01,-7.587546679999946,-40.77726151999997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073805-0-01,-7.564987239999937,-40.77063103999996,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073806-9-01,-7.553562939999949,-40.759680559999936,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073807-7-01,-7.647108879999962,-40.80272053999994,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI073808-5-01,-7.633817453999939,-40.788830839999946,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI073809-3-01,-7.616348169999981,-40.77600639999997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI073810-7-01,-7.667703639999956,-40.74623574999998,-7.75,-40.75,latm7p75_lonm40p75
EOLCVCE030921-4-01,-4.4982237069999655,-37.82478475099998,-4.5,-37.75,latm4p50_lonm37p75
EOLCVBA033530-4-01,-10.249238723999952,-40.42749863399996,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA037104-1-01,-10.496226715999969,-40.52241765599996,-10.5,-40.5,latm10p50_lonm40p50
EOLCVCE040878-6-01,-3.272250552999936,-39.33062585099998,-3.25,-39.25,latm3p25_lonm39p25
EOLCVCE040879-4-01,-3.301881119999962,-39.350843819999966,-3.25,-39.25,latm3p25_lonm39p25
EOLCVCE040880-8-01,-3.289365029999942,-39.362829172999966,-3.25,-39.25,latm3p25_lonm39p25
EOLCVCE040881-6-01,-3.307674411999926,-39.39025422399993,-3.25,-39.5,latm3p25_lonm39p50
EOLCVRN036973-0-01,-5.108409420999976,-37.07806524099993,-5.0,-37.0,latm5p00_lonm37p00
EOLCVRN036974-8-01,-5.124757734999946,-37.03678872099994,-5.0,-37.0,latm5p00_lonm37p00
EOLCVBA034631-4-01,-10.46258579499994,-41.39403856799999,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA040608-2-01,-11.124835091999955,-41.33998502899993,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA047205-0-01,-6.403661645999932,-35.75118992299997,-6.5,-35.75,latm6p50_lonm35p75
EOLCVRN033836-2-01,-5.567184357999963,-36.20645744799998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVBA034811-2-01,-10.911539191999964,-42.54620722599998,-11.0,-42.5,latm11p00_lonm42p50
EOLCVRN047238-7-01,-5.772334905999969,-36.25121966499995,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN047166-6-01,-6.762334158999977,-36.66778647999996,-6.75,-36.75,latm6p75_lonm36p75
EOLCVRN049173-0-01,-5.8013479359999565,-36.26946732099998,-5.75,-36.25,latm5p75_lonm36p25
EOLCVBA038084-9-01,-11.469077107999963,-42.16582733599995,-11.5,-42.25,latm11p50_lonm42p25
EOLCVRN047160-7-01,-6.817311688999951,-36.66178711899994,-6.75,-36.75,latm6p75_lonm36p75
EOLCVPB043276-8-01,-7.045304398999974,-36.81658594399994,-7.0,-36.75,latm7p00_lonm36p75
EOLCVBA034659-4-01,-10.990148787999942,-42.51652226599998,-11.0,-42.5,latm11p00_lonm42p50
EOLCVRN047163-1-01,-6.796512875999952,-36.65929460099994,-6.75,-36.75,latm6p75_lonm36p75
EOLCVRN047161-5-01,-6.752530586999967,-36.66210389399998,-6.75,-36.75,latm6p75_lonm36p75
EOLCVRN047241-7-01,-5.841645440999969,-36.31357753899994,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN044975-0-01,-6.718928990999928,-36.64799180799997,-6.75,-36.75,latm6p75_lonm36p75
EOLCVRN047165-8-01,-6.737728593999975,-36.65587192999993,-6.75,-36.75,latm6p75_lonm36p75
EOLCVPE073696-1-01,-8.287117459999934,-36.19529679999994,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073697-0-01,-8.275587659999928,-36.17462607999994,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073698-8-01,-8.274601769999947,-36.168093649999946,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073699-6-01,-8.237312029999941,-36.13709874999995,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073700-3-01,-8.214916599999981,-36.13219945999998,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073701-1-01,-8.209515119999935,-36.12097561999997,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073702-0-01,-8.195399919999943,-36.10536289999993,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073703-8-01,-8.179167159999963,-36.10059295999997,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073704-6-01,-8.164513929999941,-36.08430593999998,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073705-4-01,-8.201061709999976,-36.13403997999996,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073706-2-01,-8.183688809999978,-36.11888552999994,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073707-0-01,-8.214916599999981,-36.13219945999998,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073708-9-01,-8.121430349999969,-36.07681219999995,-8.0,-36.0,latm8p00_lonm36p00
EOLCVPE073709-7-01,-8.108895279999956,-36.06234378999994,-8.0,-36.0,latm8p00_lonm36p00
EOLCVRN033429-4-01,-5.020685429999958,-36.998939467999946,-5.0,-37.0,latm5p00_lonm37p00
EOLCVBA034507-5-01,-11.554230106999968,-41.31376367699994,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA033521-5-01,-10.312908043999926,-40.44036661499996,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA032535-0-01,-12.131296773999964,-41.49666158599996,-12.25,-41.5,latm12p25_lonm41p50
EOLCVBA035234-9-01,-12.088896103999955,-41.49435777699995,-12.0,-41.5,latm12p00_lonm41p50
EOLCVPB035241-1-01,-7.0315168769999445,-36.96459177599996,-7.0,-37.0,latm7p00_lonm37p00
EOLCVBA031408-0-01,-14.556190911999977,-42.58205093799995,-14.5,-42.5,latm14p50_lonm42p50
EOLCVRN040596-5-01,-5.199439315999939,-37.15358550599996,-5.25,-37.25,latm5p25_lonm37p25
EOLCVRN037020-7-01,-5.159981892999952,-35.78331741799997,-5.25,-35.75,latm5p25_lonm35p75
EOLCVBA040625-2-01,-5.890822972999956,-35.96082249699998,-6.0,-36.0,latm6p00_lonm36p00
EOLCVBA034511-3-01,-11.499194127999942,-41.291093460999946,-11.5,-41.25,latm11p50_lonm41p25
EOLCVPI040567-1-01,-8.635038376999944,-41.60169381699996,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPE035250-0-01,-7.996804434999944,-40.51318664299998,-8.0,-40.5,latm8p00_lonm40p50
EOLCVBA073740-2-01,-9.122251019999965,-38.47410002999993,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073741-0-01,-9.106300199999964,-38.45829778999996,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073742-9-01,-9.09090914999996,-38.44225062999993,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073743-7-01,-9.08382525999997,-38.41783800999997,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073744-5-01,-9.07490815999995,-38.401582589999975,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073745-3-01,-9.21736347999996,-38.45518021999993,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073746-1-01,-9.203300599999976,-38.43845268999996,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073747-0-01,-9.188866049999945,-38.42164516999998,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073748-8-01,-9.198091809999935,-38.399693009999964,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073749-6-01,-9.187599559999969,-38.35729419999996,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073750-0-01,-9.180580439999972,-38.346857719999946,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073751-8-01,-9.173974319999957,-38.33985228999995,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073752-6-01,-9.166501739999944,-38.36405832999998,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073753-4-01,-9.135698309999952,-38.36525005999994,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073754-2-01,-9.11585858999996,-38.35207195999993,-9.0,-38.25,latm9p00_lonm38p25
EOLCVBA073755-0-01,-9.10976642999998,-38.334137329999976,-9.0,-38.25,latm9p00_lonm38p25
EOLCVBA073756-9-01,-9.226035009999976,-38.43613183999997,-9.25,-38.5,latm9p25_lonm38p50
EOLCVPE073524-8-01,-8.674370287999977,-37.268564271999935,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073523-0-01,-8.666176193999945,-37.28802744899997,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073525-6-01,-8.664091481999947,-37.25688159799995,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073526-4-01,-8.64919647499994,-37.25796772199993,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073528-0-01,-8.644809145999943,-37.233775725999976,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073529-9-01,-8.65192032799996,-37.21146544199996,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073530-2-01,-8.64240800899995,-37.21703401599996,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073527-2-01,-8.633773688999952,-37.244438300999946,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073522-1-01,-8.624073146999933,-37.21323189599997,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073533-7-01,-8.622558874999982,-37.18722104099993,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073531-0-01,-8.608060698999964,-37.20918286299997,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073532-9-01,-8.608838810999941,-37.18233557699995,-8.5,-37.25,latm8p50_lonm37p25
EOLCVCE030356-9-01,-3.103807915999937,-39.610989005999954,-3.0,-39.5,latm3p00_lonm39p50
EOLCVCE028887-0-01,-4.445955001999948,-37.75282865899993,-4.5,-37.75,latm4p50_lonm37p75
EOLCVCE030372-0-01,-3.09481926899997,-39.59904791099996,-3.0,-39.5,latm3p00_lonm39p50
EOLCVCE028857-8-01,-3.5352421849999587,-38.889276405999965,-3.5,-39.0,latm3p50_lonm39p00
EOLCVCE030295-3-01,-3.54033037399995,-38.87982615699997,-3.5,-39.0,latm3p50_lonm39p00
EOLCVPB029085-8-01,-6.553571224999928,-34.96871479299995,-6.5,-35.0,latm6p50_lonm35p00
EOLCVCE028699-0-01,-3.0103205049999247,-39.67080984299997,-3.0,-39.75,latm3p00_lonm39p75
EOLCVPB029084-0-01,-6.566369806999944,-34.969569468999964,-6.5,-35.0,latm6p50_lonm35p00
EOLCVPB029091-2-01,-6.587736645999939,-34.97562932699998,-6.5,-35.0,latm6p50_lonm35p00
EOLCVCE030373-9-01,-3.526178398999946,-38.89904307499995,-3.5,-39.0,latm3p50_lonm39p00
EOLCVRN033597-5-01,-6.08534293799994,-36.66725810899993,-6.0,-36.75,latm6p00_lonm36p75
EOLCVBA044951-2-01,-10.774550949999934,-41.52984439299996,-10.75,-41.5,latm10p75_lonm41p50
EOLCVCE057156-3-01,-3.4928189779999457,-41.27474079999996,-3.5,-41.25,latm3p50_lonm41p25
EOLCVCE057157-1-01,-3.546414383999945,-41.27549165299996,-3.5,-41.25,latm3p50_lonm41p25
