CEG,nome_parque,status_operacao,uf,qtd_aerogeradores,potencia_parque_mw,ano_inicio_operacao,longitude_parque,latitude_parque,altura_torre_m,diametro_rotor_m,potencia_turbina_mw,denominacao_aerogerador,status_operacao_turbina,longitude_turbina,latitude_turbina
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-3,Não,-36.91589820599995,-6.30247963599993
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-4,Não,-36.91389253899996,-6.300184411999965
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-5,Não,-36.91133557999996,-6.297932180999965
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-6,Não,-36.92434419899996,-6.293861675999949
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-7,Não,-36.92239267799994,-6.291575737999949
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-8,Não,-36.91972868299996,-6.2889705489999415
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-9,Não,-36.91826118299997,-6.285393762999945
EOLCVRN072643-5-01,Serra da Formiga IV,DRO,RN,10,0.0,2017.0,-36.901455702999954,-6.314797817999931,125.0,150.0,4.5,SF IV-10,Não,-36.91749595599998,-6.282434518999935
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-1,Não,-36.96094055699996,-6.295154041999979
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-2,Não,-36.95936014999995,-6.292643623999936
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-3,Não,-36.94718921799995,-6.288175107999962
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-4,Não,-36.94689274099994,-6.285443705999967
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-5,Não,-36.94728432899996,-6.282353385999954
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-6,Não,-36.93977310799994,-6.276266731999954
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-9,Não,-36.923827029999984,-6.276185656999928
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-7,Não,-36.93902453499993,-6.2736330059999545
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-10,Não,-36.92314157199996,-6.273606427999937
EOLCVRN072644-3-01,Serra da Formiga V,DRO,RN,10,0.0,2017.0,-36.96094055699996,-6.295154041999979,125.0,150.0,4.5,SF V-8,Não,-36.93750692399993,-6.27127650999995
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-1,Não,-36.91504734399996,-6.280209880999962
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-2,Não,-36.91124015499997,-6.276569526999936
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-3,Não,-36.90286746399994,-6.262397061999934
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-4,Não,-36.90151314999997,-6.25992365299993
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-5,Não,-36.90055067099996,-6.2566110669999375
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-6,Não,-36.900200638999934,-6.2537710239999456
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-7,Não,-36.899706384999945,-6.25084904299996
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-8,Não,-36.913466411999934,-6.250614553999981
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-9,Não,-36.91228391299995,-6.248087605999956
EOLCVRN072645-1-01,Serra da Formiga VI,DRO,RN,10,0.0,2017.0,-36.91504734399996,-6.280209880999962,125.0,150.0,4.5,SF VI-10,Não,-36.91058544499998,-6.245820777999938
EOLCVRN049864-5.01,Ventos de São Cleófas 09,DRO,RN,0,0.0,2017.0,-36.49407958999996,-6.586975097999925,,,,,,,
EOLCVRN050051-8.01,Ventos de São Cleófas 16,DRO,RN,0,0.0,2017.0,-36.600097655999946,-6.534729003999928,,,,,,,
EOLCVRN050052-6.01,Ventos de São Cleófas 17,DRO,RN,0,0.0,2017.0,-36.57379150399999,-6.520812987999932,,,,,,,
EOLCVRN050053-4.01,Ventos de São Cleófas 18,DRO,RN,0,0.0,2017.0,-36.56439208999996,-6.491577147999976,,,,,,,
EOLCVRN050054-2.01,Ventos de São Cleófas 19,DRO,RN,0,0.0,2017.0,-36.56341552699996,-6.474609374999943,,,,,,,
EOLCVRN050055-0.01,Ventos de São Cleófas 20,DRO,RN,0,0.0,2017.0,-36.54901122999996,-6.452575683999953,,,,,,,
EOLCVRN050056-9.01,Ventos de São Cleófas 21,DRO,RN,0,0.0,2017.0,-36.54748535199997,-6.431579589999956,,,,,,,
EOLCVPB050057-7.01,Ventos de São Cleófas 22,DRO,RN,0,0.0,2017.0,-36.51232910199997,-6.410705565999933,,,,,,,
EOLCVRN050058-5.01,Ventos de São Cleófas 23,DRO,RN,0,0.0,2017.0,-36.50097656299994,-6.363098144999981,,,,,,,
EOLCVRN050059-3.01,Ventos de São Cleófas 24,DRO,RN,0,0.0,2017.0,-36.49468994099993,-6.331909179999968,,,,,,,
EOLCVRN050060-7.01,Ventos de São Cleófas 25,DRO,RN,0,0.0,2017.0,-36.47967529299996,-6.309204101999967,,,,,,,
EOLCVBA072237-5-01,Serra Do Estreito 1,DRO,BA,0,0.0,2017.0,-43.38677978499993,-10.956909179999968,84.0,132.0,3.465,SDE-1-1,Não,-43.41566057899996,-10.898325475999968
EOLCVBA072237-5-01,Serra Do Estreito 1,DRO,BA,0,0.0,2017.0,-43.38677978499993,-10.956909179999968,84.0,132.0,3.465,SDE-1-2,Não,-43.41806427199998,-10.886593828999937
EOLCVBA072237-5-01,Serra Do Estreito 1,DRO,BA,0,0.0,2017.0,-43.38677978499993,-10.956909179999968,84.0,132.0,3.465,SDE-1-3,Não,-43.42045518699996,-10.87550396599994
EOLCVBA072229-4-01,Serra Do Estreito 2,DRO,BA,0,0.0,2017.0,-43.40802001999998,-10.817077636999954,84.0,132.0,3.465,SDE-2-1,Não,-43.42598530099997,-10.844775222999942
EOLCVBA072229-4-01,Serra Do Estreito 2,DRO,BA,0,0.0,2017.0,-43.40802001999998,-10.817077636999954,84.0,132.0,3.465,SDE-2-2,Não,-43.427225300999964,-10.838507163999964
EOLCVBA072229-4-01,Serra Do Estreito 2,DRO,BA,0,0.0,2017.0,-43.40802001999998,-10.817077636999954,84.0,132.0,3.465,SDE-2-3,Não,-43.42872653099994,-10.831236880999938
EOLCVBA072229-4-01,Serra Do Estreito 2,DRO,BA,0,0.0,2017.0,-43.40802001999998,-10.817077636999954,84.0,132.0,3.465,SDE-2-4,Não,-43.43012561099994,-10.82424632599998
EOLCVBA072229-4-01,Serra Do Estreito 2,DRO,BA,0,0.0,2017.0,-43.40802001999998,-10.817077636999954,84.0,132.0,3.465,SDE-2-5,Não,-43.43143962099998,-10.817770654999949
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-4,Não,-43.397540695999965,-10.529581218999963
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-1,Não,-43.42670780599997,-10.52701510999998
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-5,Não,-43.39735837999996,-10.520656870999971
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-2,Não,-43.42526913199998,-10.518852912999932
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-6,Não,-43.397127284999954,-10.51055694699994
EOLCVBA072230-8-01,Serra Do Estreito 3,DRO,BA,0,0.0,2017.0,-43.48577880899995,-10.498229979999962,84.0,132.0,3.465,SDE-3-3,Não,-43.42349858499995,-10.50948660599994
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-5,Não,-43.39061202199997,-10.493192480999936
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-3,Não,-43.41113937899996,-10.491306743999928
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-1,Não,-43.43347860299997,-10.48879569899998
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-6,Não,-43.38928977599994,-10.485672757999964
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-4,Não,-43.410265796999965,-10.483481883999955
EOLCVBA072231-6-01,Serra Do Estreito 4,DRO,BA,0,0.0,2017.0,-43.43011474599996,-10.496520995999958,84.0,132.0,3.465,SDE-4-2,Não,-43.43197982699997,-10.481654865999928
EOLCVBA072232-4-01,Serra Do Estreito 5,DRO,BA,0,0.0,2017.0,-43.41638183599997,-10.571899413999972,,,,,,,
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-6,Não,-43.40639270599996,-10.453048492999926
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-5,Não,-43.406507664999936,-10.44483076499995
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-4,Não,-43.406627577999984,-10.437426751999965
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-3,Não,-43.40671248899997,-10.429715163999958
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-2,Não,-43.40689626699998,-10.422311459999946
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-1,Não,-43.406850083999984,-10.415223043999958
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-7,Não,-43.39062214499995,-10.414970079999932
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-8,Não,-43.38934950599997,-10.404910102999963
EOLCVBA072233-2-01,Serra Do Estreito 6,DRO,BA,0,0.0,2017.0,-43.40582275399999,-10.435913085999973,84.0,132.0,3.465,SDE-6-9,Não,-43.38790172499995,-10.393393647999972
EOLCVBA072234-0-01,Serra Do Estreito 7,DRO,BA,0,0.0,2017.0,-43.38769531299994,-10.292297362999932,84.0,132.0,3.465,SDE-7-1,Não,-43.38433840799996,-10.340296084999975
EOLCVBA072234-0-01,Serra Do Estreito 7,DRO,BA,0,0.0,2017.0,-43.38769531299994,-10.292297362999932,84.0,132.0,3.465,SDE-7-2,Não,-43.38498914599995,-10.330878618999977
EOLCVBA072234-0-01,Serra Do Estreito 7,DRO,BA,0,0.0,2017.0,-43.38769531299994,-10.292297362999932,84.0,132.0,3.465,SDE-7-3,Não,-43.38552254199993,-10.322970402999944
EOLCVBA072234-0-01,Serra Do Estreito 7,DRO,BA,0,0.0,2017.0,-43.38769531299994,-10.292297362999932,84.0,132.0,3.465,SDE-7-4,Não,-43.38631832999994,-10.31372541899998
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-1,Não,-43.38672461299996,-10.302064522999956
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-2,Não,-43.38581121699997,-10.294971799999928
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-3,Não,-43.38482604799998,-10.287634611999977
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-4,Não,-43.38389507199997,-10.28041522799998
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-5,Não,-43.38288287699993,-10.27301461899998
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-6,Não,-43.38200629399995,-10.265876875999936
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-7,Não,-43.38094198699997,-10.257960669999932
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-8,Não,-43.409293859999934,-10.25264896599998
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-9,Não,-43.40882971299993,-10.24505212799994
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-10,Não,-43.40831811999993,-10.237816703999954
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-11,Não,-43.407825454999966,-10.23044575399996
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-12,Não,-43.40740620999998,-10.222993791999954
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-14,Não,-43.40639604399996,-10.207736421999924
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-15,Não,-43.405932047999954,-10.20010341699998
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-16,Não,-43.40544947799998,-10.192533607999962
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-17,Não,-43.40500282399995,-10.185081508999929
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-18,Não,-43.40448886799993,-10.178316209999934
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-20,Não,-43.40234460599999,-10.159879855999977
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-21,Não,-43.40144003199998,-10.152760047999948
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-22,Não,-43.40054504899996,-10.14554987599996
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-23,Não,-43.39965070899996,-10.13821313099993
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-24,Não,-43.398683296999934,-10.130894112999954
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-25,Não,-43.39777150299994,-10.123403584999949
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-26,Não,-43.39680659399994,-10.11558731599996
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-27,Não,-43.39581320999997,-10.107996937999928
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-28,Não,-43.39481908199997,-10.100560257999971
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-29,Não,-43.39419914999996,-10.09494267499997
EOLCVBA072235-9-01,Serra Do Estreito 8,DRO,BA,0,0.0,2017.0,-43.40222167999997,-10.169189452999944,84.0,132.0,3.465,SDE-8-13,Não,-43.40689609299994,-10.215460014999962
EOLCVBA072236-7-01,Serra Do Estreito 9,DRO,BA,0,0.0,2017.0,-43.38751220699993,-10.629882812999938,84.0,132.0,3.465,SDE-9-4,Não,-43.445168757999966,-10.596795307999969
EOLCVBA072236-7-01,Serra Do Estreito 9,DRO,BA,0,0.0,2017.0,-43.38751220699993,-10.629882812999938,84.0,132.0,3.465,SDE-9-5,Não,-43.42935355399993,-10.596120097999972
EOLCVBA072236-7-01,Serra Do Estreito 9,DRO,BA,0,0.0,2017.0,-43.38751220699993,-10.629882812999938,84.0,132.0,3.465,SDE-9-2,Não,-43.47286464699994,-10.593712187999929
EOLCVBA072236-7-01,Serra Do Estreito 9,DRO,BA,0,0.0,2017.0,-43.38751220699993,-10.629882812999938,84.0,132.0,3.465,SDE-9-3,Não,-43.44483608599995,-10.592092283999932
EOLCVBA072236-7-01,Serra Do Estreito 9,DRO,BA,0,0.0,2017.0,-43.38751220699993,-10.629882812999938,84.0,132.0,3.465,SDE-9-1,Não,-43.47358560699996,-10.588372314999958
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-1,Não,-41.45716521799994,-10.203379480999956
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-2,Não,-41.459953568999936,-10.205355560999976
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-3,Não,-41.46450469699994,-10.20642367399995
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-4,Não,-41.46879242499995,-10.20763829499998
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-5,Não,-41.46830189499997,-10.211455427999963
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-6,Não,-41.46949982399997,-10.214193463999948
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-7,Não,-41.46876127099995,-10.217786562999947
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-8,Não,-41.47637643599995,-10.221036134999965
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-9,Não,-41.475819780999984,-10.224546523999948
EOLCVBA049678-2-01,Ventos Da Serra Negra 7,DRO,BA,0,0.0,2017.0,-41.45709228499993,-10.203308104999962,105.0,150.0,4.2,SN-7-10,Não,-41.476745155999936,-10.227413087999937
EOLCVRN075146-4,Ventos De Santo Apolônio 16,DRO,RN,0,0.0,2017.0,-36.46240234399994,-5.942077636999954,,,,,,,
EOLCVRN075148-0,Ventos De Santo Apolônio 18,DRO,RN,0,0.0,2017.0,-36.46850585899995,-5.920898437999938,,,,,,,
EOLCVRN075149-9,Ventos De Santo Apolônio 19,DRO,RN,0,0.0,2017.0,-36.47692871099997,-5.937377929999968,,,,,,,
EOLCVRN075150-2,Ventos De Santo Apolônio 20,DRO,RN,0,0.0,2017.0,-36.48278808599997,-5.950012206999929,,,,,,,
EOLCVRN075151-0,Ventos De Santo Apolônio 21,DRO,RN,0,0.0,2017.0,-36.50421142599998,-5.961608886999954,,,,,,,
EOLCVRN075152-9,Ventos De Santo Apolônio 22,DRO,RN,0,0.0,2017.0,-36.49999999999994,-5.977478026999961,,,,,,,
EOLCVRN075153-7,Ventos De Santo Apolônio 23,DRO,RN,0,0.0,2017.0,-36.51550292999997,-5.971984862999932,,,,,,,
EOLCVRN075154-5,Ventos De Santo Apolônio 24,DRO,RN,0,0.0,2017.0,-36.50708007799994,-5.991027831999929,,,,,,,
EOLCVRN075155-3,Ventos De Santo Apolônio 25,DRO,RN,0,0.0,2017.0,-36.52947997999996,-6.00891113299997,,,,,,,
EOLCVRN075156-1,Ventos De Santo Apolônio 26,DRO,RN,0,0.0,2017.0,-36.57690429699994,-6.008483886999954,,,,,,,
EOLCVRN075157-0,Ventos De Santo Apolônio 27,DRO,RN,0,0.0,2017.0,-36.58062744099993,-6.021606444999975,,,,,,,
EOLCVRN075158-8,Ventos De Santo Apolônio 28,DRO,RN,0,0.0,2017.0,-36.58367919899996,-6.034790038999972,,,,,,,
EOLCVRN075102-2,Ventos De Santo Antonino 01,DRO,RN,0,0.0,2017.0,-35.727905272999976,-6.232788085999971,,,,,,,
EOLCVRN075103-0,Ventos De Santo Antonino 02,DRO,RN,0,0.0,2017.0,-35.73541259799998,-6.244323729999962,,,,,,,
EOLCVRN075104-9,Ventos De Santo Antonino 03,DRO,RN,0,0.0,2017.0,-35.73461914099994,-6.263610839999956,,,,,,,
EOLCVRN075105-7,Ventos De Santo Antonino 04,DRO,RN,0,0.0,2017.0,-35.73779296899994,-6.277587890999939,,,,,,,
EOLCVRN075106-5,Ventos De Santo Antonino 05,DRO,RN,0,0.0,2017.0,-35.74932861299993,-6.300720214999956,,,,,,,
EOLCVRN075107-3,Ventos De Santo Antonino 06,DRO,RN,0,0.0,2017.0,-35.71282958999996,-6.295593261999954,,,,,,,
EOLCVRN075108-1,Ventos De Santo Antonino 07,DRO,RN,0,0.0,2017.0,-35.75250244099993,-6.341979979999962,,,,,,,
EOLCVRN075109-0,Ventos De Santo Antonino 08,DRO,RN,0,0.0,2017.0,-35.75927734399994,-6.359497069999975,,,,,,,
EOLCVCE075218-5-01,Castanhão 01,DRO,CE,0,0.0,2017.0,-38.47229003899997,-5.93078613299997,,,,,,,
EOLCVCE075219-3-01,Castanhão 02,DRO,CE,0,0.0,2017.0,-38.48608398399995,-5.892211913999972,,,,,,,
EOLCVCE075220-7-01,Castanhão 03,DRO,CE,0,0.0,2017.0,-38.47259521499996,-5.848022460999971,,,,,,,
EOLCVCE075221-5-01,Castanhão 04,DRO,CE,0,0.0,2017.0,-38.46008300799997,-5.805419921999942,,,,,,,
EOLCVPE075223-1-01,Manari 01,DRO,PE,0,0.0,2017.0,-37.39410400399999,-8.779785155999946,,,,,,,
EOLCVPE075224-0-01,Manari 02,DRO,PE,0,0.0,2017.0,-37.49279785199997,-8.848815917999957,,,,,,,
EOLCVPE075225-8-01,Manari 03,DRO,PE,0,0.0,2017.0,-37.43749999999994,-8.768005370999958,,,,,,,
EOLCVPE075226-6-01,Manari 04,DRO,PE,0,0.0,2017.0,-37.41870117199994,-8.785522460999971,,,,,,,
EOLCVPE075222-3-01,Manari 05,DRO,PE,0,0.0,2017.0,-37.46960449199997,-8.797424315999933,,,,,,,
EOLCVPB074503-0,Princesa Isabel 1,DRO,PB,0,0.0,2017.0,-38.15979003899997,-7.682006835999971,,,,,,,
EOLCVPB074504-9,Princesa Isabel 2,DRO,PB,0,0.0,2017.0,-38.15850830099998,-7.633789062999938,,,,,,,
EOLCVPB074505-7,Princesa Isabel 3,DRO,PB,0,0.0,2017.0,-38.12579345699993,-7.658508300999927,,,,,,,
EOLCVPB074506-5,Princesa Isabel 4,DRO,PB,0,0.0,2017.0,-38.10211181599993,-7.602294921999942,,,,,,,
EOLCVPB074507-3,Princesa Isabel 5,DRO,PB,0,0.0,2017.0,-38.08959960899995,-7.649719237999932,,,,,,,
