CEG_norm,nome_parque,longitude_parque,latitude_parque,uf,qtd_aerogeradores,potencia_turbina_mw,capacidade_mw,lat_era5,lon_era5,cell_key
EOLCVBA073744-5-01,Central Geradora Serra Grande V,-38.401582589999975,-9.07490815999995,BA,0,0.0,0.0,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA073745-3-01,Central Geradora Serra Grande VI,-38.45518021999993,-9.21736347999996,BA,0,0.0,0.0,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073746-1-01,Central Geradora Serra Grande VII,-38.43845268999996,-9.203300599999976,BA,0,0.0,0.0,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073747-0-01,Central Geradora Serra Grande VIII,-38.42164516999998,-9.188866049999945,BA,0,0.0,0.0,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073748-8-01,Central Geradora Serra Grande IX,-38.399693009999964,-9.198091809999935,BA,0,0.0,0.0,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073749-6-01,Central Geradora Serra Grande X,-38.35729419999996,-9.187599559999969,BA,0,0.0,0.0,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073750-0-01,Central Geradora Serra Grande XI,-38.346857719999946,-9.180580439999972,BA,0,0.0,0.0,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073751-8-01,Central Geradora Serra Grande XII,-38.33985228999995,-9.173974319999957,BA,0,0.0,0.0,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073752-6-01,Central Geradora Serra Grande XIII,-38.36405832999998,-9.166501739999944,BA,0,0.0,0.0,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073753-4-01,Central Geradora Serra Grande XIV,-38.36525005999994,-9.135698309999952,BA,0,0.0,0.0,-9.25,-38.25,latm9p25_lonm38p25
EOLCVBA073754-2-01,Central Geradora Serra Grande XV,-38.35207195999993,-9.11585858999996,BA,0,0.0,0.0,-9.0,-38.25,latm9p00_lonm38p25
EOLCVBA073755-0-01,Central Geradora Serra Grande XVI,-38.334137329999976,-9.10976642999998,BA,0,0.0,0.0,-9.0,-38.25,latm9p00_lonm38p25
EOLCVBA073756-9-01,Central Geradora Serra Grande XVII,-38.43613183999997,-9.226035009999976,BA,0,0.0,0.0,-9.25,-38.5,latm9p25_lonm38p50
EOLCVBA073875-1-01,Manacá 02,-40.32327212999997,-10.07608743999998,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073876-0-01,Manacá 03,-40.33695289999997,-10.09905379999998,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073877-8-01,Manacá 04,-40.34921495999998,-10.09205946999998,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073878-6-01,Manacá 05,-40.35879183999998,-10.104154689999971,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073879-4-01,Manacá 06,-40.31587727999994,-9.934577609999964,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073880-8-01,Manacá 07,-40.322848679999936,-9.95129652999998,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073881-6-01,Manacá 08,-40.32046979999996,-9.971678289999945,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073882-4-01,Manacá 09,-40.32549259999996,-9.99616298999996,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073883-2-01,Manacá 12,-40.35872581999996,-10.04480241999994,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073884-0-01,Manacá 13,-40.37732226999998,-10.05634471999997,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073885-9-01,Manacá 14,-40.39346085999995,-10.073149559999932,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073886-7-01,Manacá 15,-40.39605464999994,-10.094938859999957,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073887-5-01,Manacá 21,-40.412291169999946,-10.143858819999934,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073888-3-01,Manacá 23,-40.436067099999946,-10.179913229999954,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073889-1-01,Manacá 24,-40.41352779999994,-10.06974594999997,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073890-5-01,Manacá 25,-40.42532496999996,-10.080165809999926,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073891-3-01,Manacá 26,-40.420969199999945,-10.114688439999952,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073892-1-01,Manacá 27,-40.42955565999995,-10.135257639999963,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073893-0-01,Manacá 28,-40.44104672999998,-10.145912919999944,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073894-8-01,Manacá 29,-40.44537141999996,-10.16196113999996,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073895-6-01,Manacá 30,-40.45170601999996,-10.18036019999994,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073896-4-01,Manacá 31,-40.45780663999994,-10.19127353999994,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073897-2-01,Manacá 32,-40.42352939999995,-10.061863709999956,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073898-0-01,Manacá 33,-40.44337634999994,-10.074933569999928,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073899-9-01,Manacá 36,-40.45800770999995,-10.145051379999927,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073900-6-01,Manacá 37,-40.46363247999994,-10.167856649999976,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073901-4-01,Manacá 38,-40.47303513999998,-10.188872379999964,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073902-2-01,Manacá 41,-40.41429257999994,-9.987352399999963,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073903-0-01,Manacá 42,-40.42188743999998,-9.99708537999993,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073904-9-01,Manacá 43,-40.425391289999936,-10.009891849999974,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073905-7-01,Manacá 44,-40.40245950999997,-10.033516649999967,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073906-5-01,Manacá 45,-40.41115402999998,-10.04415832999996,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073907-3-01,Manacá 46,-40.43313541999999,-10.03262602999996,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073908-1-01,Manacá 48,-40.46183014999997,-10.06196794999994,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073910-3-01,Manacá 50,-40.47488766999993,-10.09851982999993,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073911-1-01,Manacá 51,-40.48113063999995,-10.120851869999967,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073912-0-01,Manacá 52,-40.493449329999976,-10.138599089999955,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073913-8-01,Manacá 53,-40.50069505999994,-10.160175399999956,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073914-6-01,Manacá 54,-40.50565029999996,-10.179619099999968,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073915-4-01,Manacá 55,-40.515972089999934,-10.191144529999974,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073916-2-01,Manacá 56,-40.52473880999997,-10.167207179999934,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073917-0-01,Manacá 57,-40.44911036999997,-10.018523719999962,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073918-9-01,Manacá 58,-40.46112371999993,-10.032648609999969,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073919-7-01,Manacá 59,-40.47919250999996,-10.046058759999935,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073920-0-01,Manacá 61,-40.49222258999998,-10.090313399999957,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073921-9-01,Manacá 62,-40.50234908999994,-10.10971588999996,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073922-7-01,Manacá 63,-40.51133122999994,-10.129982089999942,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073923-5-01,Manacá 64,-40.51836003999995,-10.149886199999967,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073924-3-01,Manacá 65,-40.43848302999993,-10.00196902999994,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073925-1-01,Manacá 67,-40.460669279999934,-9.990190369999937,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073926-0-01,Manacá 68,-40.46738175999997,-10.00829865999998,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073927-8-01,Manacá 69,-40.484577239999965,-10.018511789999934,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073928-6-01,Manacá 70,-40.47298731999996,-9.96880662999996,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073929-4-01,Manacá 71,-40.48361862999997,-9.984166629999947,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073930-8-01,Manacá 72,-40.49415008999995,-9.999400009999931,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073931-6-01,Manacá 73,-40.50459622999995,-10.011730919999934,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073932-4-01,Manacá 74,-40.49661917999998,-10.032607919999975,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073933-2-01,Manacá 75,-40.50751672999996,-10.047567629999946,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073934-0-01,Manacá 76,-40.517151669999976,-10.06348196999994,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073935-9-01,Manacá 77,-40.52566934999993,-10.080232869999977,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073936-7-01,Manacá 78,-40.53638818999997,-10.09532760999997,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073937-5-01,Manacá 79,-40.51154836999996,-10.025804259999973,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073938-3-01,Manacá 80,-40.523155309999936,-10.040226699999948,BA,0,0.0,0.0,-10.0,-40.5,latm10p00_lonm40p50
EOLCVBA073939-1-01,Manacá 83,-40.29024431999994,-10.097304849999944,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073940-5-01,Manacá 84,-40.299339919999966,-10.105895509999923,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073941-3-01,Manacá 86,-40.36036681999997,-10.135795539999949,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073942-1-01,Manacá 87,-40.37578647999993,-10.16074158999993,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073943-0-01,Manacá 88,-40.39042605999998,-10.179893999999932,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073944-8-01,Manacá 89,-40.405259359999945,-10.19285095999993,BA,0,0.0,0.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA073945-6-01,Manacá 91,-40.31834290999996,-10.136030159999962,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073946-4-01,Manacá 92,-40.30442932999995,-10.143690259999971,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073947-2-01,Manacá 93,-40.31630108999997,-10.179016089999948,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073948-0-01,Manacá 96,-40.21445991999997,-10.00192168999996,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073949-9-01,Manacá 97,-40.21653662999995,-10.032876099999951,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073950-2-01,Manacá 98,-40.200618179999935,-10.063091389999954,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073951-0-01,Manacá 99,-40.20794944999994,-10.076547269999937,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073952-9-01,Manacá 100,-40.20298927999994,-10.092290529999955,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073953-7-01,Manacá 101,-40.21287171999995,-10.116615119999947,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073954-5-01,Manacá 102,-40.21379039999994,-10.13523041999997,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073955-3-01,Manacá 103,-40.213680859999954,-10.154609079999943,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073959-6-01,Manacá 107,-40.191173309999954,-10.015371009999969,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073960-0-01,Manacá 108,-40.17255460999996,-10.041145809999932,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073961-8-01,Manacá 109,-40.17145446999996,-10.057417629999977,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073962-6-01,Manacá 111,-40.167419569999936,-10.10756491999996,BA,0,0.0,0.0,-10.0,-40.25,latm10p00_lonm40p25
EOLCVBA073963-4-01,Manacá 112,-40.14400578999994,-10.177792009999962,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073964-2-01,Manacá 113,-40.14425979999993,-10.205498169999942,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073965-0-01,Manacá 114,-40.32115057999994,-10.190814709999929,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073966-9-01,Manacá 116,-40.272655559999976,-10.16549860999993,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073967-7-01,Manacá 118,-40.27690693999995,-10.224637109999946,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073968-5-01,Manacá 119,-40.24483901999997,-10.18032661999996,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA073969-3-01,Manacá 120,-40.24659766999997,-10.205394629999944,BA,0,0.0,0.0,-10.25,-40.25,latm10p25_lonm40p25
EOLCVBA074287-2-01,Granja I,-41.40762299999994,-10.52876299999997,BA,0,0.0,0.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA074288-0-01,Granja II,-41.38879299999997,-10.495837999999935,BA,0,0.0,0.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA074289-9-01,Granja III,-41.391133999999965,-10.545319999999949,BA,0,0.0,0.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA074290-2-01,Granja IV,-41.36695199999997,-10.516979999999933,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074291-0-01,Granja V,-41.33331399999997,-10.56643299999996,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074292-9-01,Granja VI,-41.34198399999997,-10.527143999999964,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074293-7-01,Granja VII,-41.30965199999997,-10.507491999999957,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074294-5-01,Granja VIII,-41.32723199999998,-10.48559899999998,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074295-3-01,Granja IX,-41.325309999999945,-10.44772699999993,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074296-1-01,Granja X,-41.332055999999966,-10.419604999999931,BA,0,0.0,0.0,-10.5,-41.25,latm10p50_lonm41p25
EOLCVBA074328-3-01,Gentio I-1,-42.73278199999993,-11.416099999999972,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074329-1-01,Gentio I-2,-42.698657999999966,-11.378491999999936,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074330-5-01,Gentio I-3,-42.74619999999993,-11.374327999999934,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074331-3-01,Gentio I-4,-42.72478999999999,-11.340228999999963,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074332-1-01,Gentio I-5,-42.76760799999994,-11.335994999999969,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074333-0-01,Gentio I-6,-42.69482899999997,-11.302077999999938,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074334-8-01,Gentio I-7,-42.74217199999998,-11.299968999999976,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074335-6-01,Gentio I-8,-42.77684799999997,-11.304951999999956,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074336-4-01,Gentio I-9,-42.71299699999997,-11.268494999999971,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074337-2-01,Gentio I-10,-42.76611699999995,-11.268272999999963,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074516-2,NH 1,-42.27832031299994,-12.770385741999974,BA,0,0.0,0.0,-12.75,-42.25,latm12p75_lonm42p25
EOLCVBA074517-0,NH 2,-42.23419189499998,-12.802612304999968,BA,0,0.0,0.0,-12.75,-42.25,latm12p75_lonm42p25
EOLCVBA074518-9,NH 3,-42.25378417999997,-12.832214354999962,BA,0,0.0,0.0,-12.75,-42.25,latm12p75_lonm42p25
EOLCVBA074519-7,NH 4,-42.21612548799993,-12.869079589999956,BA,0,0.0,0.0,-12.75,-42.25,latm12p75_lonm42p25
EOLCVBA074520-0,NH 5,-42.22241210899995,-12.91430664099994,BA,0,0.0,0.0,-13.0,-42.25,latm13p00_lonm42p25
EOLCVBA074521-9,NH 6,-42.20050048799993,-12.943908690999931,BA,0,0.0,0.0,-13.0,-42.25,latm13p00_lonm42p25
EOLCVBA074574-0-01,Verde Ventos 1,-44.10388183599997,-10.822998046999942,BA,0,0.0,0.0,-10.75,-44.0,latm10p75_lonm44p00
EOLCVBA074575-8-01,Verde Ventos 2,-44.081420897999976,-10.865112304999968,BA,0,0.0,0.0,-10.75,-44.0,latm10p75_lonm44p00
EOLCVBA074576-6-01,Verde Ventos 3,-44.06079101599994,-10.901794433999951,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074577-4-01,Verde Ventos 4,-44.04107665999993,-10.937622069999977,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074578-2-01,Verde Ventos 5,-44.02368164099994,-10.972106933999951,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074579-0-01,Verde Ventos 6,-44.00677490199996,-10.99719238299997,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074580-4-01,Verde Ventos 7,-43.98779296899994,-11.015075683999951,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074581-2-01,Verde Ventos 8,-43.949707030999946,-11.069580077999944,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074582-0-01,Verde Ventos 9,-43.93438720699993,-11.094909667999955,BA,0,0.0,0.0,-11.0,-44.0,latm11p00_lonm44p00
EOLCVBA074583-9-01,Verde Ventos 10,-43.91717529299996,-11.130310058999951,BA,0,0.0,0.0,-11.25,-44.0,latm11p25_lonm44p00
EOLCVBA074584-7-01,Gentio II-1,-42.789184569999975,-11.374389647999976,BA,0,0.0,0.0,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA074585-5-01,Gentio II-2,-42.79901122999996,-11.411376952999944,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074586-3-01,Gentio II-3,-42.76037597699997,-11.397827147999976,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074587-1-01,Gentio II-4,-42.744628905999946,-11.447998046999942,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074588-0-01,Gentio II-5,-42.78448486299993,-11.449584960999973,BA,0,0.0,0.0,-11.5,-42.75,latm11p50_lonm42p75
EOLCVBA074589-8-01,Morro II-1,-41.20660400399999,-11.257019042999955,BA,0,0.0,0.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA074590-1-01,Morro II-2,-41.20288085899995,-11.228881835999973,BA,0,0.0,0.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA074591-0-01,Morro II-3,-41.20111083999996,-11.203002929999968,BA,0,0.0,0.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA074592-8-01,Morro II-4,-41.19390869099993,-11.17797851599994,BA,0,0.0,0.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA074593-6-01,Morro II-5,-41.18591308599997,-11.15509033199993,BA,0,0.0,0.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA074901-0-01,Ventos de São Pascoal 1,-38.78070068399995,-9.511596679999968,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074902-8-01,Ventos de São Pascoal 15,-38.82897949199997,-9.708312987999932,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074903-6-01,Ventos de São Pascoal 14,-38.82067871099997,-9.695922851999969,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074904-4-01,Ventos de São Pascoal 13,-38.81311035199997,-9.68310546899994,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074905-2-01,Ventos de São Pascoal 12,-38.82189941399997,-9.667297362999932,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074906-0-01,Ventos de São Pascoal 11,-38.81518554699994,-9.65380859399994,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074907-9-01,Ventos de São Pascoal 10,-38.80841064499998,-9.640197753999928,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074908-7-01,Ventos de São Pascoal 9,-38.804809569999975,-9.62579345699993,BA,0,0.0,0.0,-9.75,-38.75,latm9p75_lonm38p75
EOLCVBA074909-5-01,Ventos de São Pascoal 7,-38.79229736299993,-9.598876952999944,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074910-9-01,Ventos de São Pascoal 6,-38.78820800799997,-9.584594726999969,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074911-7-01,Ventos de São Pascoal 5,-38.78540039099994,-9.57000732399996,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074912-5-01,Ventos de São Pascoal 4,-38.78289794899996,-9.555419921999942,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074913-3-01,Ventos de São Pascoal 3,-38.78009033199993,-9.54071044899996,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074914-1-01,Ventos de São Pascoal 2,-38.78198242199994,-9.52630615199996,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074915-0-01,Ventos de São Pascoal 8,-38.799499511999954,-9.611999511999954,BA,0,0.0,0.0,-9.5,-38.75,latm9p50_lonm38p75
EOLCVBA074916-8,Ventos de São Matheus 01,-41.51989746099997,-8.984008788999972,BA,0,0.0,0.0,-9.0,-41.5,latm9p00_lonm41p50
EOLCVBA074917-6,Ventos de São Matheus 02,-41.53381347699997,-9.019104003999928,BA,0,0.0,0.0,-9.0,-41.5,latm9p00_lonm41p50
EOLCVBA074918-4,Ventos de São Matheus 03,-41.53997802699996,-9.039428710999973,BA,0,0.0,0.0,-9.0,-41.5,latm9p00_lonm41p50
EOLCVBA074920-6,Ventos de São Matheus 05,-41.42169189499998,-9.08618164099994,BA,0,0.0,0.0,-9.0,-41.5,latm9p00_lonm41p50
EOLCVBA074922-2,Ventos de São Matheus 07,-41.44061279299996,-9.169128417999955,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074923-0,Ventos de São Matheus 08,-41.45471191399997,-9.215393065999931,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074924-9,Ventos de São Matheus 09,-41.46099853499993,-9.246093749999943,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074925-7,Ventos de São Matheus 10,-41.50140380899995,-9.281188964999956,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074926-5,Ventos de São Matheus 11,-41.48901367199994,-9.31329345699993,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074927-3,Ventos de São Matheus 12,-41.50360107399996,-9.359374999999943,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074928-1,Ventos de São Matheus 13,-41.51678466799996,-9.387390136999954,BA,0,0.0,0.0,-9.5,-41.5,latm9p50_lonm41p50
EOLCVBA074929-0,Ventos de São Matheus 14,-41.525878905999946,-9.364685058999951,BA,0,0.0,0.0,-9.25,-41.5,latm9p25_lonm41p50
EOLCVBA074930-3,Ventos de Santa Dulce 01,-38.58111572299998,-8.971984862999932,BA,0,0.0,0.0,-9.0,-38.5,latm9p00_lonm38p50
EOLCVBA074931-1,Ventos de Santa Dulce 02,-38.62921142599998,-9.001525878999928,BA,0,0.0,0.0,-9.0,-38.75,latm9p00_lonm38p75
EOLCVBA074932-0,Ventos de Santa Dulce 03,-38.641113280999946,-9.030578612999932,BA,0,0.0,0.0,-9.0,-38.75,latm9p00_lonm38p75
EOLCVBA074933-8,Ventos de Santa Dulce 04,-38.66979980499997,-9.05438232399996,BA,0,0.0,0.0,-9.0,-38.75,latm9p00_lonm38p75
